date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:20	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:20%20GMT	http://successbyheart.com/wp-content/uploads/2013/08/My-mentors.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2013/08/My-mentors.1ad.delayed	(from https://successbyheart.com/category/success/page/2/)
15:48:20	35005/35005	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2021:48:20%20GMT	https://successbyheart.com/author/joyce/page/3/	www.successbyheart.com/successbyheart.com/author/joyce/page/3/index.html	(from https://successbyheart.com/author/joyce/page/2/)
15:48:21	31907/31907	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2021:48:21%20GMT	https://successbyheart.com/category/success/page/3/	www.successbyheart.com/successbyheart.com/category/success/page/3/index.html	(from https://successbyheart.com/category/success/page/2/)
15:48:22	14882/14882	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:21%20GMT	https://successbyheart.com/2013/02/success/the-value-of-good-mentors/	www.successbyheart.com/successbyheart.com/2013/02/success/the-value-of-good-mentors/index.html	(from https://successbyheart.com/category/success/page/2/)
15:48:24	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:22%20GMT	http://successbyheart.com/wp-content/uploads/2013/08/My-mentors-300x200.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2013/08/My-mentors-300x200.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:24	130572/130572	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202013%2016:33:48%20GMT	https://www.successbyheart.com/wp-content/uploads/2013/08/My-mentors.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2013/08/My-mentors.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:25	26280/26280	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Aug%202013%2016:34:06%20GMT	https://www.successbyheart.com/wp-content/uploads/2013/08/My-mentors-300x200.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2013/08/My-mentors-300x200.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:26	295/295	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:25%20GMT	http://successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:26	14871/14871	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:26%20GMT	https://successbyheart.com/2012/11/success/from-courage-to-freedom/	www.successbyheart.com/successbyheart.com/2012/11/success/from-courage-to-freedom/index.html	(from https://successbyheart.com/category/success/page/2/)
15:48:27	14967/14967	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:26%20GMT	https://successbyheart.com/2012/11/success/when-preparation-meets-opportunity/	www.successbyheart.com/successbyheart.com/2012/11/success/when-preparation-meets-opportunity/index.html	(from https://successbyheart.com/category/success/page/2/)
15:48:29	303/303	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:27%20GMT	http://successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity-300x225.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity-300x225.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:29	108203/108203	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Nov%202012%2020:53:32%20GMT	https://www.successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:29	30475/30475	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Nov%202012%2020:53:33%20GMT	https://www.successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity-300x225.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2012/11/Preparing-for-Opportunity-300x225.jpg	(from https://successbyheart.com/category/success/page/2/)
15:48:31	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:30%20GMT	http://successbyheart.com/wp-content/uploads/2012/10/Green-world.png	www.successbyheart.com/successbyheart.com/wp-content/uploads/2012/10/Green-world.png	(from https://successbyheart.com/category/success/page/2/)
15:48:32	14823/14823	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:31%20GMT	https://successbyheart.com/2012/09/success/grow-up-to-go-up/	www.successbyheart.com/successbyheart.com/2012/09/success/grow-up-to-go-up/index.html	(from https://successbyheart.com/category/success/page/2/)
15:48:34	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:32%20GMT	http://successbyheart.com/wp-content/uploads/2012/10/Green-world-300x300.png	www.successbyheart.com/successbyheart.com/wp-content/uploads/2012/10/Green-world-300x300.png	(from https://successbyheart.com/category/success/page/2/)
15:48:34	880636/880636	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Oct%202012%2012:48:17%20GMT	https://www.successbyheart.com/wp-content/uploads/2012/10/Green-world.png	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2012/10/Green-world.png	(from https://successbyheart.com/category/success/page/2/)
15:48:37	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:35%20GMT	http://successbyheart.com/wp-content/uploads/2010/06/Eternal-Greece.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/06/Eternal-Greece.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:37	14882/14882	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:35%20GMT	https://successbyheart.com/2014/05/success/think-and-grow-smart/	www.successbyheart.com/successbyheart.com/2014/05/success/think-and-grow-smart/index.html	(from https://successbyheart.com/category/success/)
15:48:37	15140/15140	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:35%20GMT	https://successbyheart.com/2019/09/personal-stories/how-to-make-your-dream-come-true-one-stretch-at-a-time/	www.successbyheart.com/successbyheart.com/2019/09/personal-stories/how-to-make-your-dream-come-true-one-stretch-at-a-time/index.html	(from https://successbyheart.com/)
15:48:37	119580/119580	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Oct%202012%2012:53:32%20GMT	https://www.successbyheart.com/wp-content/uploads/2012/10/Green-world-300x300.png	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2012/10/Green-world-300x300.png	(from https://successbyheart.com/category/success/page/2/)
15:48:37	14905/14905	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:37%20GMT	https://successbyheart.com/2010/06/personal-stories/hold-on-to-your-dreams/	www.successbyheart.com/successbyheart.com/2010/06/personal-stories/hold-on-to-your-dreams/index.html	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:38	21600/21600	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jun%202010%2002:20:13%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/06/Eternal-Greece.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/06/Eternal-Greece.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:39	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:38%20GMT	http://successbyheart.com/wp-content/uploads/2010/05/Our-little-dog.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/05/Our-little-dog.1bb.delayed	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:40	14977/14977	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:39%20GMT	https://successbyheart.com/2010/05/personal-stories/a-dog-day-afternoon/	www.successbyheart.com/successbyheart.com/2010/05/personal-stories/a-dog-day-afternoon/index.html	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:42	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:40%20GMT	http://successbyheart.com/wp-content/uploads/2010/05/Our-little-dog-300x225.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/05/Our-little-dog-300x225.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:42	281097/281097	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20May%202010%2023:30:57%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/05/Our-little-dog.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/05/Our-little-dog.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:43	26762/26762	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jun%202011%2020:04:05%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/05/Our-little-dog-300x225.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/05/Our-little-dog-300x225.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:44	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:43%20GMT	http://successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:44	35443/35443	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jan%202010%2003:56:31%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:45	14795/14795	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:44%20GMT	https://successbyheart.com/2010/01/general/a-journey-to-remember/	www.successbyheart.com/successbyheart.com/2010/01/general/a-journey-to-remember/index.html	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:46	296/296	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:45%20GMT	http://successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express-207x300.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express-207x300.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:46	29531/29531	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jun%202011%2020:03:46%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express-207x300.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/01/The-Orient-Express-207x300.jpg	(from https://successbyheart.com/category/personal-stories/page/2/)
15:48:48	14951/14951	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:47%20GMT	https://successbyheart.com/2011/05/personal-stories/my-mother-my-friend/	www.successbyheart.com/successbyheart.com/2011/05/personal-stories/my-mother-my-friend/index.html	(from https://successbyheart.com/category/personal-stories/)
15:48:48	15044/15044	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:47%20GMT	https://successbyheart.com/2010/08/personal-stories/community-heartbeat/	www.successbyheart.com/successbyheart.com/2010/08/personal-stories/community-heartbeat/index.html	(from https://successbyheart.com/category/personal-stories/)
15:48:48	15001/15001	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:47%20GMT	https://successbyheart.com/2010/12/personal-stories/our-christmas-with-ginger/	www.successbyheart.com/successbyheart.com/2010/12/personal-stories/our-christmas-with-ginger/index.html	(from https://successbyheart.com/category/personal-stories/)
15:48:48	14921/14921	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:47%20GMT	https://successbyheart.com/2010/10/personal-stories/blessing-of-the-animals/	www.successbyheart.com/successbyheart.com/2010/10/personal-stories/blessing-of-the-animals/index.html	(from https://successbyheart.com/category/personal-stories/)
15:48:48	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:48%20GMT	http://successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma.1c3.delayed	(from https://successbyheart.com/category/leadership/page/2/)
15:48:48	14891/14891	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:48%20GMT	https://successbyheart.com/2016/11/leadership/the-leader-is-you/	www.successbyheart.com/successbyheart.com/2016/11/leadership/the-leader-is-you/index.html	(from https://successbyheart.com/)
15:48:49	15012/15012	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:49%20GMT	https://successbyheart.com/2011/03/leadership/influence-or-charisma/	www.successbyheart.com/successbyheart.com/2011/03/leadership/influence-or-charisma/index.html	(from https://successbyheart.com/category/leadership/page/2/)
15:48:49	34582/34582	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2021:48:49%20GMT	https://successbyheart.com/category/leadership/page/3/	www.successbyheart.com/successbyheart.com/category/leadership/page/3/index.html	(from https://successbyheart.com/category/leadership/page/2/)
15:48:49	38684/38684	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202011%2022:14:15%20GMT	https://www.successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:51	299/299	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:50%20GMT	http://successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma-300x187.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma-300x187.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:51	18524/18524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202011%2022:14:15%20GMT	https://www.successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma-300x187.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2011/04/Influence-or-Charisma-300x187.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:52	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:52%20GMT	http://successbyheart.com/wp-content/uploads/2011/02/Responsibility.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2011/02/Responsibility.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:53	35156/35156	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Feb%202011%2012:07:00%20GMT	https://www.successbyheart.com/wp-content/uploads/2011/02/Responsibility.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2011/02/Responsibility.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:55	15131/15131	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:54%20GMT	https://successbyheart.com/2011/01/leadership/10-leadership-responsibilitie/	www.successbyheart.com/successbyheart.com/2011/01/leadership/10-leadership-responsibilitie/index.html	(from https://successbyheart.com/category/leadership/page/2/)
15:48:55	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:54%20GMT	http://successbyheart.com/wp-content/uploads/2011/02/Responsibility-300x187.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2011/02/Responsibility-300x187.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:55	23587/23587	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Feb%202011%2012:07:00%20GMT	https://www.successbyheart.com/wp-content/uploads/2011/02/Responsibility-300x187.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2011/02/Responsibility-300x187.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:57	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:56%20GMT	http://successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:57	30307/30307	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202010%2004:28:29%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:59	14955/14955	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:48:57%20GMT	https://successbyheart.com/2010/11/leadership/the-myths-of-leadership/	www.successbyheart.com/successbyheart.com/2010/11/leadership/the-myths-of-leadership/index.html	(from https://successbyheart.com/category/leadership/page/2/)
15:48:59	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:48:58%20GMT	http://successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title-300x191.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title-300x191.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:48:59	15919/15919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202010%2004:28:29%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title-300x191.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/11/Leader-without-Title-300x191.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:00	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:00%20GMT	http://successbyheart.com/wp-content/uploads/2010/11/Leadership.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/11/Leadership.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:01	62744/62744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202010%2011:56:13%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/11/Leadership.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/11/Leadership.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:03	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:02%20GMT	http://successbyheart.com/wp-content/uploads/2010/11/Leadership-300x186.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/11/Leadership-300x186.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:03	15006/15006	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:02%20GMT	https://successbyheart.com/2010/11/leadership/leadership-and-management/	www.successbyheart.com/successbyheart.com/2010/11/leadership/leadership-and-management/index.html	(from https://successbyheart.com/category/leadership/page/2/)
15:49:03	24434/24434	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Nov%202010%2011:56:13%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/11/Leadership-300x186.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/11/Leadership-300x186.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:05	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:04%20GMT	http://successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:05	43975/43975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Sep%202010%2019:13:39%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:07	15001/15001	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:05%20GMT	https://successbyheart.com/2010/09/leadership/leadership-lessons-from-kinder/	www.successbyheart.com/successbyheart.com/2010/09/leadership/leadership-lessons-from-kinder/index.html	(from https://successbyheart.com/category/leadership/page/2/)
15:49:07	296/296	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:06%20GMT	http://successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us-300x184.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us-300x184.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:07	24385/24385	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Sep%202010%2019:13:40%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us-300x184.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/09/What-Kids-Teach-us-300x184.jpg	(from https://successbyheart.com/category/leadership/page/2/)
15:49:08	2496/2496	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Oct%202013%2012:30:23%20GMT	https://successbyheart.com/wp-content/plugins/traffic_player_advanced/images/popup-close.png	www.successbyheart.com/successbyheart.com/wp-content/plugins/traffic_player_advanced/images/popup-close.png	(from https://successbyheart.com/wp-content/plugins/traffic_player_advanced/tp_public.css)
15:49:09	14826/14826	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:08%20GMT	https://successbyheart.com/2014/01/leadership/boss-or-leader/	www.successbyheart.com/successbyheart.com/2014/01/leadership/boss-or-leader/index.html	(from https://successbyheart.com/category/leadership/)
15:49:09	14929/14929	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:08%20GMT	https://successbyheart.com/2011/05/leadership/indispensable/	www.successbyheart.com/successbyheart.com/2011/05/leadership/indispensable/index.html	(from https://successbyheart.com/category/leadership/)
15:49:09	3281/3281	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Oct%202013%2012:30:23%20GMT	https://successbyheart.com/wp-content/plugins/traffic_player_advanced/traffic_player_logo_small.png	www.successbyheart.com/successbyheart.com/wp-content/plugins/traffic_player_advanced/traffic_player_logo_small.png	(from https://successbyheart.com/wp-content/plugins/traffic_player_advanced/tp_public.css)
15:49:10	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:10%20GMT	http://successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch.1d9.delayed	(from https://successbyheart.com/category/business/page/2/)
15:49:10	14811/14811	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:10%20GMT	https://successbyheart.com/2016/11/leadership/god-bless-america/	www.successbyheart.com/successbyheart.com/2016/11/leadership/god-bless-america/index.html	(from https://successbyheart.com/)
15:49:10	14817/14817	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:10%20GMT	https://successbyheart.com/2016/05/success/sunny-side-goes-up/	www.successbyheart.com/successbyheart.com/2016/05/success/sunny-side-goes-up/index.html	(from https://successbyheart.com/)
15:49:11	19809/19809	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202010%2017:44:44%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:12	295/295	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:12%20GMT	http://successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch-300x169.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch-300x169.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:12	14773/14773	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:12%20GMT	https://successbyheart.com/2010/02/business/succession-planning/	www.successbyheart.com/successbyheart.com/2010/02/business/succession-planning/index.html	(from https://successbyheart.com/category/business/page/2/)
15:49:13	20373/20373	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jun%202011%2020:03:57%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch-300x169.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/02/Passing-the-torch-300x169.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:14	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:14%20GMT	http://successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:15	16344/16344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202010%2022:20:51%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:16	296/296	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Mar%202024%2021:49:16%20GMT	http://successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood-300x295.jpg	www.successbyheart.com/successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood-300x295.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:17	28381/28381	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jun%202011%2020:03:44%20GMT	https://www.successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood-300x295.jpg	www.successbyheart.com/www.successbyheart.com/wp-content/uploads/2010/02/Taken-at-the-Flood-300x295.jpg	(from https://successbyheart.com/category/business/page/2/)
15:49:19	14876/14876	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:18%20GMT	https://successbyheart.com/2011/04/business/7-rules-of-engagement/	www.successbyheart.com/successbyheart.com/2011/04/business/7-rules-of-engagement/index.html	(from https://successbyheart.com/category/business/)
15:49:19	14867/14867	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:18%20GMT	https://successbyheart.com/2010/02/business/taken-at-the-flood/	www.successbyheart.com/successbyheart.com/2010/02/business/taken-at-the-flood/index.html	(from https://successbyheart.com/category/business/page/2/)
15:49:19	14915/14915	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Mar%202024%2021:49:18%20GMT	https://successbyheart.com/2012/11/business/cookies-and-marketinsmall-talk/	www.successbyheart.com/successbyheart.com/2012/11/business/cookies-and-marketinsmall-talk/index.html	(from https://successbyheart.com/category/business/)
